repository,file_path,extension,size_bytes,total_thrust,nvidia_apis,thrust_patterns
quiver-team/torch-quiver,benchmarks/cpp/bench_quiver_gpu.cu,.cu,2761,40,2,"{'thrust::': 15, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 15, 'device_vector\\s*<': 9}"
quiver-team/torch-quiver,tests/cpp/test_quiver.cu,.cu,4247,25,0,"{'thrust::': 9, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 7}"
quiver-team/torch-quiver,benchmarks/cpp/bench_async_algo.cu,.cu,1768,16,2,"{'thrust::': 6, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 3}"
quiver-team/torch-quiver,tests/cpp/test_reindex.cu,.cu,2119,17,0,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 3}"
quiver-team/torch-quiver,srcs/cpp/include/quiver/algorithm.cu.hpp,.hpp,1636,14,2,"{'thrust::': 6, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 6}"
JanuszBedkowski/gpu_computing_in_robotics,use_cases/common/src/cudaRegularGridDecompositionFunctions.cu,.cu,39219,196,6,"{'thrust::': 98, 'thrust\\s*::\\s*\\w+': 98}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_11/src/lesson_11.cu,.cu,55833,72,7,"{'thrust::': 32, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 32}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_9/src/lesson_9.cu,.cu,40667,72,7,"{'thrust::': 32, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 32}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_10/src/lesson_10.cu,.cu,55269,72,7,"{'thrust::': 32, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 32}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_8/src/lesson_8.cu,.cu,31138,42,1,"{'thrust::': 17, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 17}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_3/src/lesson_3.cu,.cu,16680,42,1,"{'thrust::': 17, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 17}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_2/src/lesson_2.cu,.cu,9814,42,1,"{'thrust::': 17, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 17}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_4/src/lesson_4.cu,.cu,13252,42,1,"{'thrust::': 17, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 17}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_5/src/lesson_5.cu,.cu,35328,42,1,"{'thrust::': 17, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 17}"
JanuszBedkowski/gpu_computing_in_robotics,tutorial/lesson_1/src/lesson_1.cu,.cu,9120,42,1,"{'thrust::': 17, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 17}"
espressomd/espresso,maintainer/walberla_kernels/templates/FieldAccessors.tmpl.cu,.cu,45366,213,1,"{'thrust::': 86, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 86, 'device_vector\\s*<': 36}"
espressomd/espresso,src/walberla_bridge/src/lattice_boltzmann/generated_kernels/FieldAccessorsDoublePrecisionCUDA.cu,.cu,54909,213,1,"{'thrust::': 86, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 86, 'device_vector\\s*<': 36}"
espressomd/espresso,src/walberla_bridge/src/lattice_boltzmann/generated_kernels/FieldAccessorsSinglePrecisionCUDA.cu,.cu,54493,213,1,"{'thrust::': 86, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 86, 'device_vector\\s*<': 36}"
espressomd/espresso,maintainer/walberla_kernels/templates/EK_FieldAccessors.tmpl.cu,.cu,19675,91,0,"{'thrust::': 37, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 37, 'device_vector\\s*<': 15}"
espressomd/espresso,src/walberla_bridge/src/electrokinetics/generated_kernels/EK_FieldAccessors_single_precision_CUDA.cu,.cu,20235,91,0,"{'thrust::': 37, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 37, 'device_vector\\s*<': 15}"
espressomd/espresso,src/walberla_bridge/src/electrokinetics/generated_kernels/EK_FieldAccessors_double_precision_CUDA.cu,.cu,20378,91,0,"{'thrust::': 37, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 37, 'device_vector\\s*<': 15}"
espressomd/espresso,src/core/system/GpuParticleData_cuda.cu,.cu,13585,34,0,"{'thrust::': 12, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 12, 'device_vector\\s*<': 8}"
espressomd/espresso,src/core/electrostatics/p3m_gpu_error_cuda.cu,.cu,4797,21,1,"{'thrust::': 9, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 1}"
espressomd/espresso,src/core/system/ResourceCleanup.hpp,.hpp,5870,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
espressomd/espresso,maintainer/walberla_kernels/templates/FieldAccessors.tmpl.cuh,.cuh,8834,7,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 2}"
mc2-project/secure-xgboost,enclave/src/common/device_helpers.cuh,.cuh,37367,142,11,"{'thrust::': 59, '#include\\s*<thrust/': 13, 'thrust\\s*::\\s*\\w+': 59, 'device_vector\\s*<': 11}"
mc2-project/secure-xgboost,enclave/src/metric/rank_metric.cu,.cu,29809,105,25,"{'thrust::': 40, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 40, 'device_vector\\s*<': 24}"
mc2-project/secure-xgboost,enclave/src/common/quantile.cu,.cu,22785,102,19,"{'thrust::': 47, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 47, 'device_vector\\s*<': 3}"
mc2-project/secure-xgboost,enclave/src/tree/gpu_hist/gradient_based_sampler.cu,.cu,15040,79,10,"{'thrust::': 38, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 38}"
mc2-project/secure-xgboost,enclave/src/objective/rank_obj.cu,.cu,38907,62,11,"{'thrust::': 27, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 27, 'device_vector\\s*<': 3}"
mc2-project/secure-xgboost,enclave/src/common/hist_util.cuh,.cuh,14858,50,6,"{'thrust::': 18, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 18, 'device_vector\\s*<': 13}"
mc2-project/secure-xgboost,enclave/src/common/hist_util.cu,.cu,15144,35,3,"{'thrust::': 8, '#include\\s*<thrust/': 9, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 10}"
mc2-project/secure-xgboost,enclave/src/data/ellpack_page.cu,.cu,17641,30,5,"{'thrust::': 13, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 13, 'device_vector\\s*<': 2}"
mc2-project/secure-xgboost,enclave/src/tree/constraints.cu,.cu,12137,30,0,"{'thrust::': 13, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 13}"
mc2-project/secure-xgboost,enclave/src/data/simple_dmatrix.cu,.cu,3654,23,2,"{'thrust::': 10, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 10}"
NVIDIA-Genomics-Research/GenomeWorks,cudamapper/tests/Test_CudamapperIndexGPU.cu,.cu,141808,500,0,"{'thrust::': 166, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 166, 'device_vector\\s*<': 25, 'host_vector\\s*<': 141}"
NVIDIA-Genomics-Research/GenomeWorks,cudamapper/tests/Test_CudamapperMatcherGPU.cu,.cu,38358,170,0,"{'thrust::': 56, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 56, 'host_vector\\s*<': 56}"
NVIDIA-Genomics-Research/GenomeWorks,cudamapper/src/index_gpu.cuh,.cuh,57847,34,3,"{'thrust::': 14, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 14}"
NVIDIA-Genomics-Research/GenomeWorks,cudamapper/src/overlapper_triggered.cu,.cu,18401,19,3,"{'thrust::': 8, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 8, 'host_vector\\s*<': 1}"
NVIDIA-Genomics-Research/GenomeWorks,cudaaligner/src/ukkonen_gpu.cu,.cu,12681,17,2,"{'thrust::': 8, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 8}"
NVIDIA-Genomics-Research/GenomeWorks,common/base/include/claraparabricks/genomeworks/utils/cudasort.cuh,.cuh,10523,15,0,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6}"
NVIDIA-Genomics-Research/GenomeWorks,cudamapper/src/matcher_gpu.cu,.cu,25975,12,3,"{'thrust::': 5, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 5}"
NVIDIA-Genomics-Research/GenomeWorks,cudaextender/src/ungapped_xdrop.cu,.cu,12469,15,0,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6}"
NVIDIA-Genomics-Research/GenomeWorks,common/base/tests/Test_UtilsCudasort.cu,.cu,11889,13,0,"{'thrust::': 4, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 4, 'host_vector\\s*<': 4}"
NVIDIA-Genomics-Research/GenomeWorks,cudamapper/src/index_gpu.cu,.cu,8755,10,3,"{'thrust::': 5, 'thrust\\s*::\\s*\\w+': 5}"
gadgetron/gadgetron,toolboxes/core/gpu/cuNDArray_elemwise.cu,.cu,36114,193,26,"{'thrust::': 96, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 96}"
gadgetron/gadgetron,test/cuVector_td_test_kernels.cu,.cu,14119,120,7,"{'thrust::': 45, 'thrust\\s*::\\s*\\w+': 45, 'device_vector\\s*<': 30}"
gadgetron/gadgetron,toolboxes/core/gpu/cuNDArray_operators.cu,.cu,13468,87,15,"{'thrust::': 41, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 41}"
gadgetron/gadgetron,toolboxes/nfft/gpu/cuGriddingConvolution.cu,.cu,36500,54,1,"{'thrust::': 20, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 20, 'device_vector\\s*<': 11}"
gadgetron/gadgetron,toolboxes/solvers/gpu/cuSolverUtils.cu,.cu,4878,36,11,"{'thrust::': 17, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 17}"
gadgetron/gadgetron,toolboxes/registration/optical_flow/gpu/cuResampleOperator.cu,.cu,3695,44,2,"{'thrust::': 15, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 15, 'device_vector\\s*<': 8}"
gadgetron/gadgetron,toolboxes/nfft/gpu/ConvolverNC2C_sparse.cuh,.cuh,6752,40,3,"{'thrust::': 17, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 17, 'device_vector\\s*<': 5}"
gadgetron/gadgetron,toolboxes/core/gpu/cuNDArray.h,.h,22816,37,0,"{'thrust::': 18, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 18}"
gadgetron/gadgetron,toolboxes/mri/pmri/gpu/trajectory_utils.cu,.cu,1097,25,7,"{'thrust::': 12, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 12}"
gadgetron/gadgetron,toolboxes/registration/optical_flow/gpu/cuResampleOperator.h,.h,1284,28,0,"{'thrust::': 9, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 9}"
ebirenbaum/ParticleSolver,gpu/src/cuda/wrappers_cuda.cu,.cu,36876,355,42,"{'thrust::': 160, 'thrust\\s*::\\s*\\w+': 160, 'device_vector\\s*<': 34, 'host_vector\\s*<': 1}"
ebirenbaum/ParticleSolver,gpu/src/cuda/solver.cu,.cu,7735,143,20,"{'thrust::': 63, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 63, 'device_vector\\s*<': 10}"
ebirenbaum/ParticleSolver,gpu/src/cuda/integration.cu,.cu,16236,116,11,"{'thrust::': 52, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 52, 'device_vector\\s*<': 7}"
ebirenbaum/ParticleSolver,gpu/src/cuda/kernel_impl.cuh,.cuh,18364,54,0,"{'thrust::': 27, 'thrust\\s*::\\s*\\w+': 27}"
ebirenbaum/ParticleSolver,gpu/src/cuda/solver_kernel.cuh,.cuh,8594,50,0,"{'thrust::': 25, 'thrust\\s*::\\s*\\w+': 25}"
ebirenbaum/ParticleSolver,gpu/src/cuda/shared_variables.cu,.cu,2224,23,0,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 3}"
ebirenbaum/ParticleSolver,gpu/src/cuda/integration_kernel.cuh,.cuh,19960,19,0,"{'thrust::': 9, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 9}"
rapidsai/cuvs,cpp/src/sparse/neighbors/detail/cross_component_nn.cuh,.cuh,24251,67,8,"{'thrust::': 25, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 25, 'device_vector\\s*<': 7}"
rapidsai/cuvs,cpp/src/sparse/cluster/detail/spectral/spectral_util.cuh,.cuh,6884,61,9,"{'thrust::': 26, '#include\\s*<thrust/': 9, 'thrust\\s*::\\s*\\w+': 26}"
rapidsai/cuvs,cpp/src/neighbors/ball_cover/ball_cover.cuh,.cuh,21977,43,3,"{'thrust::': 18, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 18, 'device_vector\\s*<': 1}"
rapidsai/cuvs,cpp/src/cluster/detail/agglomerative.cuh,.cuh,10470,36,3,"{'thrust::': 13, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 13}"
rapidsai/cuvs,cpp/src/cluster/detail/kmeans_mg.cuh,.cuh,32695,35,3,"{'thrust::': 10, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 9}"
rapidsai/cuvs,cpp/src/cluster/detail/kmeans.cuh,.cuh,54266,31,4,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 16}"
rapidsai/cuvs,cpp/src/neighbors/detail/cagra/graph_core.cuh,.cuh,67376,26,0,"{'device_vector\\s*<': 11, 'host_vector\\s*<': 15}"
rapidsai/cuvs,cpp/src/cluster/detail/kmeans_balanced.cuh,.cuh,49590,17,4,"{'thrust::': 7, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 7}"
rapidsai/cuvs,cpp/src/cluster/detail/mst.cuh,.cuh,15935,18,3,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 3}"
rapidsai/cuvs,cpp/tests/cluster/kmeans.cu,.cu,16193,19,1,"{'thrust::': 5, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 7}"
darglein/saiga,src/saiga/cuda/tests/convolution_test.cu,.cu,10028,95,0,"{'thrust::': 35, 'thrust\\s*::\\s*\\w+': 35, 'device_vector\\s*<': 11, 'host_vector\\s*<': 14}"
darglein/saiga,samples/cuda/sample_cuda_reduce.cu,.cu,5737,52,14,"{'thrust::': 22, 'thrust\\s*::\\s*\\w+': 22, 'device_vector\\s*<': 8}"
darglein/saiga,samples/cuda/sample_cuda_radix_sort.cu,.cu,3332,58,4,"{'thrust::': 23, 'thrust\\s*::\\s*\\w+': 23, 'device_vector\\s*<': 12}"
darglein/saiga,src/saiga/cuda/tests/dot_test.cu,.cu,5881,61,0,"{'thrust::': 24, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 24, 'device_vector\\s*<': 8, 'host_vector\\s*<': 4}"
darglein/saiga,tests/test_cuda_thrust.cu,.cu,3058,51,5,"{'thrust::': 19, 'thrust\\s*::\\s*\\w+': 19, 'device_vector\\s*<': 5, 'host_vector\\s*<': 8}"
darglein/saiga,src/saiga/cuda/tests/cudaTest.cu,.cu,4826,40,5,"{'thrust::': 14, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 14, 'device_vector\\s*<': 4, 'host_vector\\s*<': 4}"
darglein/saiga,src/saiga/cuda/tests/scan_test.cu,.cu,4093,34,1,"{'thrust::': 13, 'thrust\\s*::\\s*\\w+': 13, 'device_vector\\s*<': 4, 'host_vector\\s*<': 4}"
darglein/saiga,samples/cuda/sample_cuda_global_memory.cu,.cu,8183,28,0,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 6, 'host_vector\\s*<': 2}"
darglein/saiga,src/saiga/cuda/tests/cusparsetest.cu,.cu,7225,28,0,"{'thrust::': 11, 'thrust\\s*::\\s*\\w+': 11, 'device_vector\\s*<': 5, 'host_vector\\s*<': 1}"
darglein/saiga,src/saiga/cuda/tests/reduce_test.cu,.cu,3337,25,2,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 4, 'host_vector\\s*<': 1}"
aboria/Aboria,src/detail/Helpers.h,.h,16712,211,0,"{'thrust::': 105, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 105}"
aboria/Aboria,src/Traits.h,.h,22496,112,15,"{'thrust::': 55, 'thrust\\s*::\\s*\\w+': 55, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
aboria/Aboria,src/detail/Get.h,.h,15103,108,0,"{'thrust::': 54, 'thrust\\s*::\\s*\\w+': 54}"
aboria/Aboria,src/detail/Algorithms.h,.h,28020,62,7,"{'thrust::': 30, 'thrust\\s*::\\s*\\w+': 30, 'device_vector\\s*<': 2}"
aboria/Aboria,src/Get.h,.h,39552,52,0,"{'thrust::': 26, 'thrust\\s*::\\s*\\w+': 26}"
aboria/Aboria,tests/neighbours.h,.h,58185,26,0,"{'thrust::': 13, 'thrust\\s*::\\s*\\w+': 13}"
aboria/Aboria,src/detail/Particles.h,.h,16355,24,0,"{'thrust::': 12, 'thrust\\s*::\\s*\\w+': 12}"
aboria/Aboria,tests/metafunctions.h,.h,14318,18,2,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 2}"
aboria/Aboria,tests/parallel.h,.h,9962,18,1,"{'thrust::': 9, 'thrust\\s*::\\s*\\w+': 9}"
aboria/Aboria,tests/md_level1.h,.h,8900,16,0,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8}"
heavyai/heavydb,Tests/ProfileUtils.cu,.cu,70821,290,16,"{'thrust::': 130, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 130, 'device_vector\\s*<': 26}"
heavyai/heavydb,QueryEngine/TopKSort.cu,.cu,15708,100,10,"{'thrust::': 47, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 47}"
heavyai/heavydb,QueryEngine/ResultSetSortImpl.cu,.cu,20866,72,4,"{'thrust::': 27, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 27, 'host_vector\\s*<': 14}"
heavyai/heavydb,QueryEngine/InPlaceSortImpl.cu,.cu,7546,47,4,"{'thrust::': 21, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 21}"
heavyai/heavydb,DataMgr/Allocators/thrust/TypedThrustAllocator.h,.h,6730,49,0,"{'thrust::': 22, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 22, 'device_vector\\s*<': 2}"
heavyai/heavydb,Shared/gpu_enabled.h,.h,3340,43,3,"{'thrust::': 19, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 19}"
heavyai/heavydb,QueryEngine/JoinHashTable/Runtime/HashJoinRuntimeGpu.cu,.cu,28777,30,5,"{'thrust::': 14, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 14}"
heavyai/heavydb,DataMgr/Allocators/thrust/DataMgrAllocationPolicy.h,.h,2364,15,0,"{'thrust::': 7, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 7}"
heavyai/heavydb,ThirdParty/warpcore/include/helpers/custom_thrust_allocators.cuh,.cuh,2964,15,0,"{'thrust::': 7, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 7}"
heavyai/heavydb,Shared/DoubleSort.h,.h,5704,8,4,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
microsoft/vattention,pod_attn/csrc/cutlass/test/unit/cute/ampere/ldsm.cu,.cu,14320,148,0,"{'thrust::': 58, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 58, 'device_vector\\s*<': 15, 'host_vector\\s*<': 15}"
microsoft/vattention,pod_attn/csrc/cutlass/test/unit/cute/hopper/stsm.cu,.cu,14367,148,0,"{'thrust::': 58, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 58, 'device_vector\\s*<': 15, 'host_vector\\s*<': 15}"
microsoft/vattention,pod_attn/csrc/cutlass/test/unit/cute/cooperative_gemm_common.hpp,.hpp,18240,37,0,"{'thrust::': 13, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 13, 'device_vector\\s*<': 4, 'host_vector\\s*<': 5}"
microsoft/vattention,pod_attn/csrc/cutlass/examples/51_hopper_gett/51_hopper_gett.cu,.cu,17340,30,0,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 5, 'host_vector\\s*<': 5}"
microsoft/vattention,pod_attn/csrc/cutlass/test/unit/cute/ampere/cp_async.cu,.cu,3527,28,0,"{'thrust::': 10, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 3, 'host_vector\\s*<': 3}"
microsoft/vattention,pod_attn/csrc/cutlass/examples/cute/tutorial/sgemm_sm70.cu,.cu,18881,23,0,"{'thrust::': 7, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 3, 'host_vector\\s*<': 4}"
microsoft/vattention,pod_attn/csrc/cutlass/examples/cute/tutorial/sgemm_2.cu,.cu,19286,23,0,"{'thrust::': 7, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 3, 'host_vector\\s*<': 4}"
microsoft/vattention,pod_attn/csrc/cutlass/examples/cute/tutorial/sgemm_1.cu,.cu,17292,23,0,"{'thrust::': 7, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 3, 'host_vector\\s*<': 4}"
microsoft/vattention,pod_attn/csrc/cutlass/examples/cute/tutorial/sgemm_sm80.cu,.cu,19981,23,0,"{'thrust::': 7, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 3, 'host_vector\\s*<': 4}"
microsoft/vattention,pod_attn/csrc/cutlass/test/unit/cute/volta/cooperative_copy.cu,.cu,20948,21,0,"{'thrust::': 7, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 2, 'host_vector\\s*<': 3}"
peridyno/peridyno,src/Interaction/Module/SurfaceInteraction.cu,.cu,33423,101,10,"{'thrust::': 50, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 50}"
peridyno/peridyno,src/Interaction/Module/PointInteraction.cu,.cu,21465,65,6,"{'thrust::': 32, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 32}"
peridyno/peridyno,src/Interaction/Module/EdgeInteraction.cu,.cu,22235,65,6,"{'thrust::': 32, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 32}"
peridyno/peridyno,src/Topology/Cuda/Topology/SparseOctree.cu,.cu,30211,51,9,"{'thrust::': 25, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 25}"
peridyno/peridyno,src/Topology/Cuda/Topology/SimplexSet.cu,.cu,11770,49,8,"{'thrust::': 24, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 24}"
peridyno/peridyno,src/Topology/Cuda/Topology/PolygonSet.cu,.cu,11061,45,6,"{'thrust::': 22, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 22}"
peridyno/peridyno,src/Modeling/Commands/PolygonSetToTriangleSet.cu,.cu,10534,29,4,"{'thrust::': 14, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 14}"
peridyno/peridyno,src/Topology/Cuda/Topology/TetrahedronSet.cu,.cu,22432,25,5,"{'thrust::': 12, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 12}"
peridyno/peridyno,src/Modeling/Commands/ExtractTriangleSets.cu,.cu,6973,17,2,"{'thrust::': 8, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 8}"
peridyno/peridyno,src/Topology/Cuda/Collision/CollisionDetectionBroadPhase.cu,.cu,13716,15,2,"{'thrust::': 7, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 7}"
sangmichaelxie/doremi,flash-attention/csrc/cutlass/test/unit/cute/hopper/tma_load.cu,.cu,18990,162,0,"{'thrust::': 60, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 60, 'device_vector\\s*<': 20, 'host_vector\\s*<': 20}"
sangmichaelxie/doremi,flash-attention/csrc/cutlass/test/unit/cute/ampere/ldsm.cu,.cu,14320,148,0,"{'thrust::': 58, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 58, 'device_vector\\s*<': 15, 'host_vector\\s*<': 15}"
sangmichaelxie/doremi,flash-attention/csrc/cutlass/test/unit/cute/hopper/stsm.cu,.cu,14365,148,0,"{'thrust::': 58, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 58, 'device_vector\\s*<': 15, 'host_vector\\s*<': 15}"
sangmichaelxie/doremi,flash-attention/csrc/cutlass/test/unit/cute/hopper/tma_store.cu,.cu,13875,130,0,"{'thrust::': 48, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 48, 'device_vector\\s*<': 16, 'host_vector\\s*<': 16}"
sangmichaelxie/doremi,flash-attention/csrc/cutlass/test/unit/cute/ampere/cp_async.cu,.cu,3527,28,0,"{'thrust::': 10, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 3, 'host_vector\\s*<': 3}"
sangmichaelxie/doremi,flash-attention/csrc/cutlass/examples/cute/tutorial/sgemm_nt_1.cu,.cu,14342,26,0,"{'thrust::': 8, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 3, 'host_vector\\s*<': 5}"
sangmichaelxie/doremi,flash-attention/csrc/cutlass/include/cute/arch/mma_sm90.hpp,.hpp,36696,6,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
sangmichaelxie/doremi,flash-attention/csrc/cutlass/include/cute/numeric/complex.hpp,.hpp,4516,5,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2}"
